id,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_n,neighbourhood_n,room_type_n
35708807,260,2,1,2,36,0,6,1
35709113,300,1,0,3,350,1,7,1
35709161,145,1,1,1,277,1,1,1
35709450,400,3,3,1,312,1,64,1
35709682,30,3,2,12,327,2,39,2
35709724,250,1,0,2,360,1,1,1
35709825,250,1,3,2,360,1,1,1
35709849,48,1,2,1,17,2,44,0
35709875,400,3,0,1,359,0,12,1
35709924,145,3,0,6,8,2,129,1
35710204,140,1,0,1,364,0,117,0
35710560,60,3,0,6,50,2,129,0
35710684,145,1,0,1,310,1,1,1
35710697,315,5,2,1,160,1,19,1
35710939,300,1,0,3,342,1,7,1
35710965,95,1,0,1,355,2,56,0
35711228,199,3,6,1,98,1,19,1
35711402,100,2,0,1,53,0,147,1
35711535,60,3,0,6,41,2,129,0
35711784,250,1,0,2,360,1,7,1
35711828,150,1,0,3,365,1,7,0
35712132,160,4,2,2,34,0,6,1
35712515,70,1,3,3,174,2,46,0
35712642,150,1,0,3,362,1,7,0
35712883,90,3,0,1,38,0,6,2
35713130,300,1,0,3,362,1,7,1
35713184,1400,10,1,1,17,0,24,1
35713272,97,1,1,1,1,1,19,0
35713295,150,4,0,2,35,1,4,1
35713310,300,1,0,8,321,1,1,0
35713334,250,1,0,8,306,1,1,0
35713354,300,1,0,8,317,1,1,0
35713596,325,5,1,1,163,1,19,1
35714753,44,1,3,1,330,2,46,1
35715071,30,3,2,12,361,2,39,2
35715171,750,1,1,5,364,1,30,1
35715382,115,1,0,1,89,0,6,2
35715791,80,1,0,3,127,1,2,0
35716058,135,2,2,1,2,1,43,1
35716084,49,2,0,1,177,2,31,0
35716310,270,1,3,1,30,1,4,0
35716452,200,3,0,2,324,0,54,1
35717310,200,10,0,1,27,0,12,1
35717406,70,1,0,1,314,1,4,0
35717409,30,3,0,12,359,2,39,2
35717460,80,1,1,1,2,4,42,0
35717508,249,3,0,1,85,1,64,1
35717719,400,2,0,1,15,1,8,1
35717735,399,3,1,1,179,1,14,1
35717846,30,3,1,12,345,2,39,2
35718061,30,3,2,12,350,2,39,2
35718147,45,1,0,2,365,0,70,0
35718438,295,1,1,1,11,1,19,1
35718516,449,1,1,1,216,1,5,1
35718849,249,1,5,2,125,1,14,1
35719112,48,1,1,2,334,0,70,0
35719162,400,5,0,1,173,1,23,1
35720262,149,2,0,2,23,2,25,0
35720329,350,3,2,5,347,0,12,1
35721596,125,1,0,1,358,2,25,0
35726476,120,1,0,1,252,0,82,0
35726877,249,2,1,1,7,1,7,1
35727309,299,3,0,1,237,1,7,1
35728246,195,2,0,3,80,0,35,1
35728640,101,1,0,2,116,0,54,0
35729594,40,1,1,2,151,0,54,0
35729630,90,1,0,3,121,1,2,0
35732634,35,1,3,2,171,0,54,0
35732847,50,1,4,2,84,3,55,0
35733228,70,1,8,3,342,2,103,0
35734363,400,14,0,1,25,1,28,1
35734937,59,1,0,5,351,2,25,0
35735657,290,1,0,4,286,1,1,1
35735822,48,2,1,2,348,0,84,0
35736396,85,3,1,3,52,2,95,1
35736648,75,1,2,1,1,2,87,1
35736834,60,2,0,1,20,0,21,0
35737107,80,4,0,1,87,4,59,0
35737368,95,7,0,1,125,1,64,0
35738384,225,2,0,2,161,0,21,1
35738942,150,5,0,1,359,2,39,1
35738953,90,1,0,1,189,0,113,0
35739486,50,1,3,1,179,2,155,0
35739927,175,2,2,5,79,1,11,1
35740337,249,2,0,1,253,1,1,1
35740429,399,5,0,1,208,1,5,1
35740468,380,1,0,3,364,1,1,1
35740661,399,3,0,1,218,1,7,1
35740716,79,1,0,1,167,2,46,1
35740944,649,1,0,3,64,0,35,1
35741117,160,2,1,1,347,0,6,1
35741268,380,2,0,3,2,1,1,1
35742470,450,1,0,1,65,1,1,1
35742633,198,30,0,2,179,0,21,1
35742909,200,4,0,1,365,0,20,0
35743508,195,18,0,2,347,2,44,1
35744074,140,3,3,2,222,0,67,1
35744269,55,1,1,6,358,0,111,0
35744524,59,1,3,1,343,0,54,0
35744751,65,2,3,1,26,2,25,0
35745348,125,2,0,2,180,1,11,0
35745881,70,7,0,1,222,2,56,0
35747359,85,2,2,1,103,0,20,0
35752161,115,2,0,1,3,1,4,1
35753330,50,1,4,3,364,0,15,0
35754234,50,1,5,3,361,0,15,0
35754565,58,1,2,3,363,0,15,0
35754614,200,4,0,1,31,1,14,1
35756536,280,2,0,1,17,1,23,1
35757257,379,3,0,1,333,1,7,1
35757611,200,4,1,1,108,1,43,1
35758732,175,2,3,1,358,0,6,0
35760845,150,2,3,1,21,1,8,0
35762030,70,30,0,3,328,1,45,0
35762202,80,2,0,3,65,0,35,1
35763026,65,2,3,6,347,2,39,0
35763126,260,5,0,1,17,1,14,1
35765145,50,2,1,1,11,1,18,0
35766124,160,3,1,1,52,1,11,0
35766431,100,3,0,1,28,0,6,1
35766933,80,7,0,9,365,0,54,0
35767325,35,1,1,1,50,0,117,0
35767582,85,2,0,1,12,1,68,0
35767632,100,1,0,1,43,0,123,1
35767995,75,2,0,2,88,0,6,0
35768121,140,3,1,1,3,1,5,1
35768150,299,1,2,1,334,1,9,1
35768266,62,1,4,1,7,1,4,0
35768324,45,1,1,2,73,1,2,0
35768335,55,2,0,1,5,0,21,0
35768373,99,1,0,2,161,2,81,0
35768735,130,1,2,6,345,0,3,0
35768873,300,2,0,4,275,0,6,1
35769795,75,4,1,1,24,1,4,0
35770104,350,5,0,1,22,0,6,1
35770530,195,2,1,1,71,0,6,1
35770687,60,1,4,2,354,0,6,0
35770783,110,2,2,1,21,2,25,1
35771605,70,3,0,2,25,0,3,0
35771730,50,1,5,2,359,0,6,0
35771989,80,7,0,2,37,0,3,0
35772228,33,31,0,4,41,0,54,2
35772374,399,2,2,1,161,0,54,1
35772999,350,3,0,1,328,1,14,1
35773859,100,10,0,1,59,0,24,0
35774669,95,2,1,1,67,0,20,0
35776956,46,1,0,1,6,2,25,0
35777392,86,2,0,1,365,0,0,0
35783252,85,1,1,1,43,1,1,0
35783942,66,3,0,1,9,1,19,0
35784049,105,1,1,1,38,1,5,0
35785973,199,1,1,1,81,3,86,1
35788042,150,1,0,1,7,1,4,0
35788732,135,3,0,1,227,2,56,1
35789093,120,3,0,1,105,2,56,1
35789987,120,1,0,1,14,0,15,1
35790090,89,2,0,1,37,1,14,1
35790417,135,3,0,1,109,2,56,1
35791289,43,10,0,1,128,1,8,0
35791325,500,4,0,1,74,1,52,1
35792068,130,3,2,1,33,0,22,1
35792968,139,3,0,1,105,2,25,1
35793455,150,3,1,1,209,1,19,0
35793693,180,29,0,327,342,1,43,1
35793784,270,29,0,327,350,1,43,1
35793925,70,3,0,1,38,0,22,0
35794273,130,1,0,2,365,0,21,0
35794314,275,2,1,1,12,1,23,1
35794415,650,1,0,9,302,1,26,1
35794618,160,1,1,8,364,0,34,0
35795510,120,3,0,1,177,0,21,1
35795817,220,30,0,14,343,1,1,1
35795970,190,30,0,14,365,1,1,1
35796073,61,1,1,1,268,1,30,0
35796194,189,4,0,1,317,1,64,1
35796952,70,3,1,1,65,0,6,0
35797061,199,7,0,1,134,1,1,1
35798549,145,3,0,1,62,1,1,1
35798611,100,2,0,1,365,0,113,0
35798701,180,28,0,1,338,1,1,1
35799445,190,30,0,7,353,1,7,1
35799708,190,30,0,7,267,1,7,1
35799984,70,1,0,1,325,0,54,0
35800046,1100,4,0,1,270,1,28,1
35800182,190,30,0,7,348,1,7,1
35800352,49,4,0,2,63,2,37,0
35800448,190,30,0,7,354,1,7,1
35800600,36,2,2,3,47,4,127,0
35800764,340,30,0,2,332,1,28,1
35800768,300,30,0,7,310,1,7,1
35800903,300,30,0,7,310,1,7,1
35801208,101,4,0,1,27,0,12,1
35801421,190,30,0,7,311,1,7,1
35803121,50,3,0,2,0,0,20,0
35803274,50,1,4,1,82,2,39,0
35803557,80,2,0,1,15,1,2,0
35803559,125,2,1,2,342,0,6,1
35803621,60,1,2,4,79,2,46,0
35803740,200,30,0,2,365,1,28,1
35804219,40,2,1,1,1,0,6,0
35804587,55,2,0,3,35,4,127,0
35804589,110,1,1,1,21,2,56,2
35804885,100,2,0,1,87,0,15,1
35805037,225,2,1,1,303,0,97,1
35805094,60,7,0,1,24,0,21,0
35805262,225,2,0,1,270,1,7,1
35805474,199,5,0,1,213,0,12,1
35807159,100,4,0,2,0,0,6,1
35807376,225,3,0,2,235,1,2,1
35807411,50,1,0,1,67,2,44,0
35807543,250,2,0,1,52,2,62,1
35808103,350,4,0,1,324,1,8,1
35808316,199,1,0,1,43,1,101,1
35808498,350,4,0,1,337,1,28,1
35808578,45,1,7,1,68,0,100,0
35808986,65,1,1,1,188,0,21,0
35809169,199,14,0,1,21,0,20,1
35809258,169,4,0,1,324,0,15,1
35809289,50,1,5,3,85,0,73,0
35810926,210,3,1,1,254,0,12,1
35811237,95,1,7,1,54,1,5,1
35812122,189,4,1,1,8,1,7,0
35816788,145,1,3,1,84,1,19,1
35817430,159,14,0,1,345,0,12,1
35819469,299,30,2,1,248,1,1,1
35821347,399,3,3,1,235,0,6,1
35822763,85,2,0,1,363,0,15,0
35823101,75,2,3,1,163,0,21,1
35823611,145,4,0,1,26,1,19,1
35825111,168,5,0,1,50,1,7,1
35826493,150,3,1,2,21,0,21,1
35826544,225,2,2,1,277,2,56,1
35826827,177,2,1,1,125,1,7,1
35827321,199,5,0,1,122,1,11,1
35827378,139,1,5,1,162,0,73,1
35827600,50,5,1,1,32,0,6,0
35828713,300,30,0,23,349,1,5,1
35828913,280,30,0,23,336,1,5,1
35829338,295,2,1,3,354,0,12,1
35829544,280,30,0,23,336,1,5,1
35829570,116,2,4,2,156,0,6,1
35830404,155,1,2,1,300,1,1,1
35830870,175,1,0,1,250,1,1,1
35830892,120,2,1,1,97,0,6,0
35830998,59,1,0,2,364,0,197,0
35831203,155,1,0,2,244,1,1,1
35831474,165,1,0,2,330,1,1,1
35831503,250,5,0,1,14,0,16,1
35831833,165,1,0,1,341,1,1,1
35832547,295,2,1,1,0,1,68,1
35832561,150,1,1,1,59,1,2,0
35833041,750,3,0,1,352,1,43,1
35833383,140,4,0,1,24,0,12,1
35833554,115,2,1,1,26,0,3,1
35834284,199,30,0,1,340,1,11,1
35834935,140,500,0,1,331,0,12,1
35835601,80,1,1,1,22,0,6,0
35835936,151,1,1,1,8,1,11,1
35836163,75,9,0,1,310,0,12,0
35836317,288,5,2,1,74,1,26,1
35836471,188,5,1,1,51,0,12,1
35837250,195,2,0,2,7,0,6,1
35837998,250,4,0,1,13,1,2,1
35838750,50,7,0,2,214,0,6,0
35839059,100,2,0,1,69,0,113,1
35839537,99,1,2,1,264,1,1,1
35839702,125,7,0,1,29,0,12,1
35839810,50,7,1,1,18,0,21,0
35840369,78,2,0,1,342,3,41,1
35840564,215,2,2,2,153,2,56,1
35841083,60,2,2,1,326,2,83,0
35841291,100,1,0,1,365,1,18,0
35841507,175,30,0,1,154,0,12,1
35842224,87,1,0,1,9,0,6,1
35842254,150,2,0,1,365,0,21,1
35842268,177,1,5,1,86,1,7,1
35842456,54,4,0,2,68,2,37,0
35842545,115,3,1,1,29,0,16,1
35842576,223,3,0,1,169,1,14,1
35842999,220,4,0,1,6,1,43,1
35843422,75,2,3,1,79,2,106,0
35843964,125,2,1,1,266,1,2,1
35844248,115,2,1,1,234,1,28,1
35844386,50,1,0,1,314,0,15,2
35844745,250,1,0,2,22,0,15,1
35845267,125,2,1,1,346,2,25,1
35845453,189,2,1,1,24,0,21,1
35845476,89,2,0,2,10,1,9,0
35846059,500,1,4,2,2,1,7,1
35847458,50,2,0,1,20,0,79,0
35847646,220,30,0,1,180,4,114,1
35848679,60,3,0,1,365,2,44,0
35850605,65,14,0,3,85,1,71,0
35850990,70,14,0,3,35,1,71,0
35855199,80,3,0,3,205,1,4,0
35855969,80,3,0,3,187,1,2,0
35856471,309,2,0,1,168,4,88,1
35856599,78,30,0,3,325,0,21,0
35858194,119,3,0,1,5,1,2,0
35859800,600,3,0,1,355,1,43,1
35860327,50,2,0,3,77,0,21,0
35860350,65,1,0,1,342,0,15,0
35860425,323,1,5,1,185,1,52,1
35860626,300,2,1,1,58,0,15,1
35862574,170,1,1,1,77,0,12,1
35863145,1500,2,0,7,267,0,15,1
35863336,174,30,0,1,1,1,8,1
35863730,56,4,0,1,350,2,49,0
35864796,350,2,2,1,330,2,25,1
35864932,350,3,0,1,280,1,1,1
35865346,129,2,3,1,348,2,46,1
35865788,175,7,1,1,17,2,25,1
35866148,150,3,0,1,73,0,15,1
35866165,150,1,2,1,44,0,111,1
35866719,125,3,0,2,365,4,114,0
35867138,180,30,0,2,341,1,4,1
35867271,229,3,0,1,65,1,1,1
35867917,99,1,5,1,57,0,21,1
35867923,80,8,1,1,157,0,12,0
35868549,170,30,0,5,213,1,26,1
35868596,63,2,0,5,358,0,21,0
35869234,198,29,0,327,345,1,43,1
35869466,180,29,0,327,338,1,43,1
35870390,550,3,0,1,353,1,11,1
35871036,90,3,0,2,21,2,49,1
35871317,130,3,1,1,43,0,20,1
35871510,135,29,0,327,339,1,43,1
35871511,165,29,0,327,342,1,43,1
35871515,165,29,0,327,347,1,43,1
35871541,600,3,0,1,357,1,28,1
35872009,70,2,0,3,291,0,6,0
35872024,65,7,0,3,63,0,15,0
35872972,230,4,0,2,142,2,44,1
35873124,60,3,0,1,0,0,12,0
35873317,135,1,1,1,9,1,7,1
35874052,49,30,0,1,32,1,45,0
35874420,156,1,0,1,7,1,28,1
35874530,300,2,1,1,24,0,20,1
35874763,269,1,4,1,122,1,14,1
35874901,35,9,0,1,246,2,129,0
35875111,125,2,1,2,325,0,123,1
35875206,250,2,0,1,160,2,63,1
35875685,80,2,0,1,352,1,2,0
35875858,50,1,6,8,288,2,129,0
35876030,300,4,0,1,163,0,35,1
35876147,67,1,1,2,48,0,111,1
35876236,400,3,2,1,336,1,19,1
35876561,169,1,0,1,60,2,31,1
35876621,75,2,0,1,174,0,12,1
35876721,140,1,0,1,88,2,126,0
35876805,50,7,1,1,310,0,21,0
35877559,39,3,1,8,180,4,144,0
35877681,39,2,1,8,175,4,144,0
35877755,350,1,4,1,164,1,7,1
35877927,99,2,0,8,343,4,144,1
35878332,275,2,0,1,365,0,6,1
35878473,120,1,0,1,81,2,106,1
35878481,282,1,1,6,342,0,6,1
35878775,185,1,0,1,43,0,16,1
35878814,275,2,0,3,360,0,21,1
35879296,110,1,1,1,157,1,2,0
35879563,90,5,0,1,12,0,21,1
35879684,299,2,2,1,298,0,12,1
35880079,75,2,0,1,282,0,12,0
35880571,168,2,0,1,46,1,8,1
35880602,30,7,0,3,44,0,15,0
35880719,495,3,1,1,264,1,23,1
35880886,100,1,1,1,134,1,28,1
35881157,30,7,0,3,44,0,15,0
35881328,79,4,0,3,2,2,56,0
35881347,53,3,0,1,162,4,72,0
35881797,595,1,4,1,57,0,90,1
35882372,500,4,0,1,358,0,12,1
35882973,189,1,0,4,351,1,1,1
35883107,299,4,0,1,95,1,7,1
35883990,70,1,1,1,46,0,12,0
35884220,350,2,0,1,179,1,7,1
35884299,80,1,0,1,1,1,26,1
35886159,80,15,0,1,61,2,95,0
35891506,100,3,0,2,365,4,114,0
35892874,200,120,0,1,365,1,2,1
35893569,180,3,2,1,291,1,19,1
35896695,45,3,1,1,116,0,6,0
35898307,750,1,0,1,5,1,11,1
35898731,50,1,4,8,283,2,129,0
35899414,75,2,1,2,32,0,22,1
35899551,135,3,0,1,248,0,22,0
35899864,150,3,0,1,12,0,12,1
35900132,150,1,0,1,88,4,99,1
35900353,600,3,0,1,355,1,26,1
35900875,99,1,1,1,256,1,2,0
35900993,85,1,1,1,167,0,54,0
35901040,190,1,0,5,342,3,158,1
35901703,129,2,0,1,15,1,23,1
35901922,89,2,1,1,266,0,12,1
35902528,375,2,0,1,356,2,25,0
35903152,90,14,0,1,85,0,6,1
35903155,450,3,0,1,361,1,19,1
35903262,220,30,0,6,211,0,12,1
35903391,50,2,1,1,26,1,30,0
35904221,220,30,0,6,205,0,12,1
35904308,60,30,0,1,43,2,56,0
35904454,225,3,0,1,7,1,19,1
35904939,100,1,0,2,358,2,112,0
35906345,100,7,0,1,44,0,15,1
35907127,280,3,2,1,341,1,7,1
35907197,65,1,0,1,36,2,103,0
35907244,45,1,0,6,345,0,3,2
35907389,62,3,0,1,22,0,15,0
35907876,315,5,2,1,249,1,19,1
35908075,500,2,0,1,157,2,56,1
35909458,399,3,0,1,148,1,1,1
35909488,164,4,0,1,7,0,20,1
35911322,60,1,0,2,173,0,12,0
35912030,180,5,0,1,317,1,48,1
35912059,499,3,0,1,144,1,1,1
35912471,35,2,2,1,250,0,73,0
35913114,229,3,1,1,150,1,7,1
35913850,50,7,0,1,89,2,37,0
35914333,79,28,0,3,70,1,11,0
35914591,307,4,0,1,344,1,8,1
35914632,225,3,0,1,87,1,14,1
35915030,145,6,0,1,14,0,16,1
35915753,85,5,1,1,54,2,94,1
35915754,110,2,0,1,30,0,12,1
35916310,40,1,1,3,179,4,134,0
35916489,180,1,2,3,78,2,44,0
35916694,299,3,1,1,187,1,5,1
35916778,60,1,0,1,97,0,21,0
35916821,199,3,0,1,208,1,5,1
35916913,299,3,0,1,177,1,28,1
35920784,80,3,1,3,213,1,4,0
35921065,80,3,2,3,242,1,4,0
35929061,450,3,0,1,358,1,4,1
35931169,115,3,1,2,66,0,12,2
35931422,100,1,0,1,87,0,6,0
35932913,150,1,0,1,8,1,2,0
35933715,85,3,0,1,250,2,25,0
35933956,375,3,0,1,357,1,19,1
35934018,105,1,4,1,208,2,94,1
35934191,179,2,0,1,12,1,7,1
35934279,250,5,0,1,318,0,12,1
35934299,195,30,0,6,200,0,12,1
35934686,189,31,0,1,237,1,7,1
35935010,195,30,0,6,239,0,12,1
35935104,150,4,0,1,63,1,8,1
35935180,100,1,0,2,351,2,112,0
35935675,100,3,0,3,37,1,28,0
35935711,55,1,0,1,312,0,6,0
35936418,699,29,0,327,327,1,43,1
35936469,30,7,0,1,83,1,2,2
35936654,350,4,0,1,9,0,12,1
35936791,230,3,0,1,324,1,28,1
35937183,350,4,0,1,334,1,53,1
35937316,100,1,0,1,188,1,19,0
35937388,49,1,1,6,7,0,21,0
35937891,699,29,0,327,341,1,43,1
35938183,190,2,0,1,128,0,15,1
35938640,110,2,1,1,360,0,100,1
35939197,30,3,0,3,100,0,21,0
35939513,99,3,3,2,17,0,21,0
35939585,63,10,0,2,83,1,45,0
35939805,45,2,1,1,6,0,6,0
35940079,220,4,1,1,25,0,12,1
35940153,179,5,0,1,236,1,26,1
35941038,249,5,0,1,117,1,71,1
35941134,60,1,1,1,361,0,70,0
35941376,250,1,0,2,17,1,45,0
35941870,200,2,0,1,71,0,6,1
35941974,290,7,0,1,199,1,1,1
35942603,88,1,0,2,50,2,81,1
35943320,199,4,1,1,314,1,28,1
35943489,125,3,0,1,11,1,53,1
35943602,79,2,2,2,169,4,181,1
35943648,550,2,0,3,354,0,21,1
35943649,300,3,2,1,349,1,2,1
35944364,225,3,0,2,170,1,2,1
35944768,260,2,1,1,245,0,20,1
35944866,185,3,1,1,117,0,16,1
35944908,280,2,0,3,356,0,21,1
35945025,249,2,1,1,17,0,21,1
35945192,90,3,0,1,78,2,56,0
35945228,47,1,0,2,115,1,2,0
35945256,128,1,5,1,176,2,46,1
35945823,220,4,2,2,146,2,44,1
35945859,258,1,0,1,362,2,140,1
35945923,90,2,2,1,135,2,103,1
35946646,400,2,0,1,365,1,26,0
35946652,79,1,3,3,89,2,183,0
35946773,100,1,1,1,1,1,8,0
35946932,66,2,2,2,364,2,129,0
35947579,425,5,0,1,40,1,1,1
35947912,425,3,0,1,24,1,1,1
35948011,235,3,1,1,326,1,19,1
35948933,84,1,0,1,39,1,30,0
35948934,135,30,0,1,99,1,1,1
35949012,100,1,1,1,1,1,1,0
35954294,346,1,0,1,364,1,5,1
35954804,80,3,0,1,351,0,12,0
35957263,200,30,0,1,155,1,1,1
35958528,125,1,0,1,69,1,2,1
35960702,170,3,0,7,16,2,25,1
35961207,125,2,2,1,9,0,10,1
35962449,65,3,0,1,173,1,4,0
35962668,1600,3,0,1,365,1,1,1
35962803,800,3,0,1,37,0,13,1
35963599,200,3,1,1,39,1,7,1
35963736,100,11,0,1,25,0,6,1
35965362,250,2,0,1,354,2,56,1
35965985,44,1,0,3,179,0,6,1
35966154,112,31,0,1,195,0,12,1
35966653,122,10,0,3,306,1,28,0
35966672,380,5,0,1,73,1,77,1
35966895,60,1,3,2,49,1,2,0
35967057,90,1,0,1,179,0,12,0
35967094,100,2,0,2,71,0,22,1
35967171,225,2,0,1,20,1,7,0
35967222,120,4,0,1,65,0,22,1
35967471,95,1,1,1,8,1,4,0
35968049,60,1,0,1,7,1,8,0
35968392,59,2,2,3,74,0,12,0
35968862,420,4,0,3,22,1,52,1
35968923,60,1,2,2,33,1,2,0
35969545,150,1,3,1,228,0,6,1
35969818,140,10,0,2,264,1,19,1
35970385,285,7,0,1,6,0,12,1
35970386,135,3,0,1,9,0,24,1
35970902,199,6,0,1,85,0,21,1
35971141,69,1,0,6,365,0,111,0
35971244,289,30,0,1,105,0,36,1
35971401,70,4,0,2,17,0,15,0
35971673,105,1,1,2,31,1,14,0
35971792,129,20,0,2,180,1,19,1
35971885,105,1,2,2,31,1,14,0
35972171,116,1,0,1,105,1,52,0
35972361,199,2,1,1,68,0,13,1
35972538,196,1,0,1,95,0,12,1
35972633,175,2,0,1,81,0,12,1
35972860,128,30,0,1,312,0,20,1
35973248,250,2,0,1,32,1,7,1
35973556,100,2,1,1,296,0,12,1
35974123,150,30,1,1,53,1,43,1
35974526,60,1,0,1,179,0,21,0
35975000,80,3,0,4,358,2,37,0
35975257,80,2,2,2,188,2,39,0
35975325,57,2,1,3,16,0,12,0
35975528,59,2,2,3,15,0,12,0
35975589,130,2,0,1,71,1,8,0
35977480,50,3,0,1,363,2,184,0
35978071,75,3,0,1,0,4,99,1
35984474,85,14,0,2,176,0,22,0
35985735,45,1,0,1,16,0,21,0
35985851,350,2,0,2,12,1,9,1
35986504,50,3,0,2,23,0,70,0
35988369,119,12,0,1,247,1,19,1
35989097,120,2,0,3,155,0,21,1
35989395,200,1,0,1,89,1,26,0
35990312,190,4,0,1,152,2,49,1
35991170,133,30,0,1,246,1,1,1
35991399,50,1,1,1,365,0,21,0
35991548,123,1,0,1,365,0,22,1
35991606,260,5,0,1,260,1,30,1
35991985,599,2,1,1,346,0,12,1
35992301,300,14,0,1,38,0,12,1
35992337,250,2,0,1,350,0,6,0
35992447,79,2,0,2,279,2,25,0
35994335,129,31,0,1,306,1,30,1
35994356,185,1,0,1,310,1,5,0
35994980,75,5,1,1,291,1,4,0
35995074,62,9,0,2,365,2,49,0
35995089,49,3,0,2,23,0,70,0
35995460,65,1,0,1,357,1,43,2
35996222,140,2,1,1,175,4,69,1
35997412,180,2,0,1,6,0,12,1
35998183,143,4,0,1,343,1,23,1
35998302,52,1,0,3,33,1,30,0
35998402,54,1,0,3,6,1,30,0
35998467,60,20,0,3,180,1,30,0
35998531,300,3,0,1,364,0,73,1
35999182,50,2,3,1,3,0,22,0
35999335,71,1,0,1,259,1,9,0
35999509,168,3,0,1,341,1,5,1
35999656,195,1,0,1,25,1,19,1
35999735,50,2,1,1,1,2,56,0
36000224,50,20,0,1,42,1,2,0
36000376,800,3,1,1,345,1,14,1
36000864,168,5,0,1,23,0,16,1
36000993,45,2,1,1,133,2,44,0
36001142,40,1,3,6,350,0,3,2
36001307,150,5,1,1,327,0,12,1
36001548,75,1,0,1,363,4,209,0
36001552,70,1,2,1,39,1,71,0
36001911,250,90,0,1,244,1,14,1
36001938,139,1,0,1,29,1,2,1
36002044,345,6,0,1,22,0,12,1
36002325,220,2,0,1,12,0,20,1
36002707,399,4,0,1,248,1,8,1
36002857,125,3,1,1,77,1,27,1
36003288,169,1,2,1,53,0,0,1
36003336,105,6,0,1,87,1,43,2
36003858,99,1,0,8,319,2,25,0
36004196,70,24,0,1,52,2,126,1
36004542,125,1,6,1,142,1,1,0
36004612,150,5,0,1,365,0,54,1
36004912,151,14,0,1,25,0,12,1
36006640,80,2,2,1,42,0,12,0
36006715,49,5,0,1,4,0,12,0
36007006,320,3,0,1,341,1,7,1
36008082,116,90,0,1,131,2,25,1
36018376,149,6,0,1,82,1,28,1
36018750,100,1,0,1,341,2,87,0
36019067,90,1,1,2,321,0,6,0
36019688,60,1,0,6,152,0,6,0
36021253,56,2,1,1,179,0,6,0
36022650,15,2,0,1,139,1,7,1
36023315,40,1,0,1,82,2,126,0
36023925,82,14,0,1,30,0,24,1
36024736,350,1,0,9,337,1,26,1
36024957,99,2,0,1,189,1,2,1
36025215,99,3,0,2,150,0,21,0
36025515,48,1,1,4,128,1,2,0
36025798,100,5,0,1,8,0,16,1
36025938,146,4,0,1,36,1,9,1
36025970,150,3,0,1,344,0,12,0
36026259,80,1,1,1,86,1,2,0
36026771,67,1,1,1,49,0,111,1
36027346,180,3,0,1,4,1,68,1
36027436,269,3,0,1,329,1,7,1
36027598,110,30,0,1,105,1,7,0
36029624,279,5,2,1,346,1,8,1
36029691,650,3,0,1,337,1,1,1
36029952,150,30,0,1,32,1,27,1
36030151,48,7,1,1,13,0,12,0
36031121,129,2,1,1,362,2,106,1
36031234,150,6,0,1,62,0,54,1
36031282,134,30,0,12,365,1,1,0
36031639,50,2,0,1,29,0,15,0
36032098,225,7,1,1,76,1,64,1
36032523,125,7,0,1,34,1,1,1
36032998,44,5,1,2,40,0,12,0
36034181,75,2,1,2,311,0,79,0
36034580,180,2,2,1,295,1,43,1
36035142,135,30,0,1,44,1,8,1
36035471,180,3,0,2,262,0,20,1
36036585,180,30,0,1,333,1,43,1
36036692,125,31,0,1,179,1,9,0
36036850,50,2,1,1,7,0,22,0
36037081,240,2,0,1,6,1,14,1
36037105,75,1,0,1,7,0,97,0
36037506,125,2,0,1,207,4,188,1
36037692,244,3,0,1,167,1,7,1
36037836,95,2,0,5,211,0,12,0
36037899,95,2,0,5,193,0,12,0
36037964,90,2,0,5,211,0,12,0
36038003,209,3,0,2,5,1,23,1
36038012,90,2,0,5,211,0,12,0
36038070,149,1,0,8,316,2,25,0
36038093,120,1,0,1,264,2,103,1
36038200,100,2,0,1,89,1,1,0
36038287,77,21,2,1,321,1,132,0
36039490,48,1,3,2,166,2,37,0
36039574,99,1,0,8,319,2,25,0
36040430,150,1,0,1,41,0,21,1
36040477,49,1,2,2,168,2,37,0
36040561,40,1,1,3,175,4,134,0
36040924,68,2,2,1,43,2,155,1
36041065,75,1,7,1,326,0,6,0
36041096,250,5,0,1,60,1,14,1
36041232,40,1,1,3,174,4,134,0
36041377,50,1,3,3,359,2,103,0
36041578,159,1,0,8,318,2,25,0
36042251,120,1,2,3,330,0,117,0
36042368,180,3,0,1,17,1,19,1
36042727,55,3,0,1,84,0,6,0
36043079,75,1,2,2,353,0,82,0
36043243,69,3,0,9,30,1,28,0
36044645,185,4,1,1,50,1,7,0
36044819,42,2,0,2,14,1,2,0
36056808,6500,180,0,1,365,1,77,1
36057923,42,3,0,1,24,0,79,0
36057961,99,2,1,1,333,1,23,1
36059155,229,1,0,1,176,1,5,1
36060344,200,2,0,1,361,1,23,1
36060576,125,30,0,2,245,1,14,1
36060652,50,2,1,1,15,0,21,0
36061406,1050,2,0,1,365,1,14,1
36061459,385,2,0,1,80,0,12,1
36061719,99,6,0,2,54,0,20,0
36062007,50,1,1,2,11,0,21,0
36062014,75,4,0,1,113,1,2,0
36062088,155,1,2,1,88,0,12,1
36062221,90,1,0,1,179,2,31,0
36062290,300,2,1,1,28,1,11,1
36062578,115,7,0,1,79,0,6,1
36063144,210,5,0,1,80,0,6,1
36064435,70,5,0,1,30,2,49,0
